profesorji,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-01T10:45:00+00:00,2024-10-01T13:15:00+00:00,-1 days +23:30:00,301,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:47+00:00,2020-01-27T10:00:00+00:00,2020-01-27T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Oman Timo - - Mentor: Robert Leskovar/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-10T14:15:00+00:00,2024-10-10T16:45:00+00:00,-1 days +23:30:00,306,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-10T10:45:00+00:00,2024-12-10T13:15:00+00:00,-1 days +23:30:00,MS Teams,V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-13T10:45:00+00:00,2024-11-13T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-09T10:45:00+00:00,2024-12-09T13:15:00+00:00,-1 days +23:30:00,412,V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2022-09-30T13:40:00+00:00,2022-09-30T14:10:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: ÄukiÄ Viktorija - - Mentor: Marjeta Marolt/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-02T10:45:00+00:00,2024-10-02T13:15:00+00:00,-1 days +23:30:00,306,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-09T14:15:00+00:00,2024-10-09T16:45:00+00:00,-1 days +23:30:00,306,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2025-01-13T17:00:00+00:00,2025-01-13T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Informacijski sistemi za krizno upravljanje - vaje-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-04T14:15:00+00:00,2024-10-04T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-11T14:15:00+00:00,2024-10-11T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-09-05T09:00:00+00:00,2023-09-05T09:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: GrÄar AnÅ¾e - - Mentor: UroÅ¡ RajkoviÄ/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2022-09-30T14:00:00+00:00,2022-09-30T14:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: AhaÄiÄ Matic - - Mentor: Alenka BrezavÅ¡Äek/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-11T10:45:00+00:00,2024-11-11T13:15:00+00:00,-1 days +23:30:00,412,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-16T14:15:00+00:00,2024-10-16T16:45:00+00:00,-1 days +23:30:00,301,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-11-20T10:45:00+00:00,2024-11-20T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-11-18T10:45:00+00:00,2024-11-18T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-07-04T10:00:00+00:00,2023-07-04T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Iaroslav Paramonov - - Mentor: Gregor Lenart/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-17T14:15:00+00:00,2024-10-17T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2022-10-25T11:00:00+00:00,2022-10-25T11:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: VizoviÅ¡ek Van - - Mentor: UroÅ¡ RajkoviÄ/FOV, somentor: Gregor Lenart/FOV-UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-05-24T13:00:00+00:00,2024-05-24T13:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Porenta Dane - - Mentor: Andrej Å kraba/FOV, somentor: -MAG-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-12T10:45:00+00:00,2024-11-12T13:15:00+00:00,-1 days +23:30:00,403,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-05-24T12:00:00+00:00,2024-05-24T12:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Nartnik Matic - - Mentor: Gregor Lenart/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:47+00:00,2022-09-07T09:30:00+00:00,2022-09-07T10:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: PlaninÅ¡ek Karin - - Mentor: Alenka Baggia/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-07T14:30:00+00:00,2024-11-07T15:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Zebec Branko - - Mentor: Andrej Å kraba/FOV, somentor: -MAG-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-17T10:45:00+00:00,2024-10-17T13:15:00+00:00,-1 days +23:30:00,301,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-04T10:45:00+00:00,2024-11-04T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2022-10-13T13:45:00+00:00,2022-10-13T14:15:00+00:00,-1 days +23:30:00,706 Sejna soba,"Zagovor diplome: MarsetiÄ Andrej - - Mentor: Gregor Lenart/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-15T14:15:00+00:00,2024-10-15T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-08T14:15:00+00:00,2024-10-08T16:45:00+00:00,-1 days +23:30:00,301,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-03T10:45:00+00:00,2024-10-03T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-05-24T13:30:00+00:00,2024-05-24T14:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Kirm Iztok - - Mentor: Gregor Lenart/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2025-01-07T17:00:00+00:00,2025-01-07T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Informacijski sistemi za krizno upravljanje-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-14T14:15:00+00:00,2024-10-14T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-01T14:15:00+00:00,2024-10-01T16:45:00+00:00,-1 days +23:30:00,306,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-09-20T14:30:00+00:00,2024-09-20T15:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Pelipenko Å½an - - Mentor: , somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-07T10:45:00+00:00,2024-10-07T13:15:00+00:00,-1 days +23:30:00,301,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-09-27T11:30:00+00:00,2023-09-27T12:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Vengar Rok - - Mentor: Alenka Baggia/FOV, somentor: Gregor Lenart/FOV-MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-09-20T10:00:00+00:00,2023-09-20T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: DomjaniÄ Sanja - - Mentor: Gregor Lenart/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2022-09-07T10:00:00+00:00,2022-09-07T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: KovaÄiÄ Nejc - - Mentor: Alenka Baggia/FOV, somentor: Marko Urh/FOV-UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:47+00:00,2020-01-31T10:00:00+00:00,2020-01-31T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Oman Timo - - Mentor: Robert Leskovar/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-15T10:45:00+00:00,2024-10-15T13:15:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2022-09-30T14:30:00+00:00,2022-09-30T15:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: KoÄar Luka - - Mentor: Gregor Lenart/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-09-07T12:00:00+00:00,2023-09-07T12:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Bogataj Andrej - - Mentor: Andrej Å kraba/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-11-19T10:45:00+00:00,2024-11-19T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-11T14:15:00+00:00,2024-12-11T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:47+00:00,2019-10-10T13:15:00+00:00,2019-10-10T13:45:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Å½eleznik Andrej - - Mentor: Gregor Lenart/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-03T14:15:00+00:00,2024-10-03T16:45:00+00:00,-1 days +23:30:00,306,P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-14T10:45:00+00:00,2024-10-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-12-08T10:00:00+00:00,2023-12-08T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: BoÅ¡njak Savin Svit - - Mentor: Gregor Lenart/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-08T10:45:00+00:00,2024-10-08T13:15:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-18T10:45:00+00:00,2024-12-18T13:15:00+00:00,-1 days +23:30:00,412,V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-17T10:45:00+00:00,2024-12-17T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-09T10:45:00+00:00,2024-10-09T13:15:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-06T10:45:00+00:00,2024-11-06T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-08T10:45:00+00:00,2024-11-08T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-13T10:45:00+00:00,2024-12-13T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-02T14:15:00+00:00,2024-10-02T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove poslovnih informacijskih sistemov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-16T10:45:00+00:00,2024-12-16T13:15:00+00:00,-1 days +23:30:00,412,V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-11-14T10:45:00+00:00,2024-11-14T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-05-15T13:00:00+00:00,2023-05-15T13:30:00+00:00,-1 days +23:30:00,302,"Zagovor diplome: Frantar Anja - - Mentor: UroÅ¡ RajkoviÄ/FOV, somentor: Iztok Bitenc/FOV-UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2023-10-18T13:45:00+00:00,2023-10-18T14:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: StareÅ¡iniÄ Miha - - Mentor: Gregor Lenart/FOV, somentor: Benjamin Urh/FOV-VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-10T10:45:00+00:00,2024-10-10T13:15:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-13T17:00:00+00:00,2024-11-13T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Management informacijskih sistemov za digitalno preobrazbo - vaje-MAG-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-11T10:45:00+00:00,2024-10-11T13:15:00+00:00,-1 days +23:30:00,306,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-11-15T10:45:00+00:00,2024-11-15T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-11-07T10:45:00+00:00,2024-11-07T13:15:00+00:00,-1 days +23:30:00,403,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:47+00:00,2020-03-10T13:30:00+00:00,2020-03-10T14:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Resnik Urban - - Mentor: Gregor Lenart/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2022-09-30T15:00:00+00:00,2022-09-30T15:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Jarc Mark - - Mentor: Gregor Lenart/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:48+00:00,2024-10-04T10:45:00+00:00,2024-10-04T13:15:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡ki sistemi in komunikacije-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/20---Gregor-Lenart,2024-12-12T11:45:49+00:00,2024-12-12T10:45:00+00:00,2024-12-12T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management informacijskih sistemov za digitalno preobrazbo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2025-01-09T17:00:00+00:00,2025-01-09T21:05:00+00:00,-1 days +23:30:00,410,Konzultacije-Kakovost programske opreme-MAG-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-10-01T10:45:00+00:00,2024-10-01T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2022-10-12T11:30:00+00:00,2022-10-12T12:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Jeromel Gal - - Mentor: Alenka Baggia/FOV, somentor: Brane Å mitek/FOV-UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2020-01-31T10:00:00+00:00,2020-01-31T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Oman Timo - - Mentor: Robert Leskovar/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2024-11-20T08:00:00+00:00,2024-11-20T10:30:00+00:00,-1 days +23:30:00,410,P-Osnove inÅ¾eniringa in programske opreme-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2024-12-12T08:00:00+00:00,2024-12-12T10:30:00+00:00,-1 days +23:30:00,403,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-10-15T10:45:00+00:00,2024-10-15T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-10-09T10:45:00+00:00,2024-10-09T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2023-09-04T09:00:00+00:00,2023-09-04T09:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Markun Andreja - - Mentor: Alenka BrezavÅ¡Äek/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-10-14T10:45:00+00:00,2024-10-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2024-12-23T08:00:00+00:00,2024-12-23T10:30:00+00:00,-1 days +23:30:00,410,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2024-11-21T08:00:00+00:00,2024-11-21T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove inÅ¾eniringa in programske opreme-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2024-11-25T08:00:00+00:00,2024-11-25T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove inÅ¾eniringa in programske opreme-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2024-12-20T08:00:00+00:00,2024-12-20T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-09-09T09:00:00+00:00,2024-09-09T09:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Novak Å½an - - Mentor: Robert Leskovar/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2023-11-23T13:30:00+00:00,2023-11-23T14:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Zupan AljaÅ¾ - - Mentor: Borut Werber/FOV, somentor: Robert Leskovar/FOV-VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-10-07T17:00:00+00:00,2024-10-07T21:05:00+00:00,-1 days +23:30:00,410,Konzultacije-Osnove inÅ¾eniringa in programske opreme-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:50+00:00,2025-01-07T08:00:00+00:00,2025-01-07T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2022-11-30T11:00:00+00:00,2022-11-30T11:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Sitar Marinka - - Mentor: Alenka Baggia/FOV, somentor: Andrej Å kraba/FOV-MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-03-21T10:00:00+00:00,2024-03-21T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Polajnar Tadej - - Mentor: Alenka Baggia/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-10-08T10:45:00+00:00,2024-10-08T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/21---Robert-Leskovar,2024-12-12T11:45:49+00:00,2024-10-02T14:15:00+00:00,2024-10-02T16:45:00+00:00,-1 days +23:30:00,302,Konzultacije-RaÄunalniÅ¡tvo in informatika - Pred.(tuji Å¡tudenti)-UNI-Redni
